Dates,EURUSD,GBPUSD,AUDUSD,NZDUSD,JPYUSD,CADUSD,CHFUSD,SEKUSD,NOKUSD,DKKUSD,ZARUSD,RUBUSD,PLNUSD,MXNUSD,CNYUSD,KRWUSD,INRUSD,IDRUSD,HUFUSD,COPUSD
2002-08-21 00:00:00,0.8249612320960501,-0.0072185544709927885,-0.05165429494478549,0.0016270035614688871,0.008294543234498311,0.027425471564616315,-0.18877005468503827,-0.03227323501249256,-0.05510613051810048,-0.5201357436953329,0.006414126640673784,0.005971988571950471,0.005363363684854891,0.01064863740245314,-0.011471877270308222,0.024980491615741073,-0.01133378372115216,4.071949231033642e-5,-0.06673208055430539,0.009235549698556077
2002-08-22 00:00:00,0.8250996193867373,-0.01644112194863151,-0.04602443994291879,-0.003714595066602072,0.015619669613101808,0.024008715361898244,-0.19110146096947767,-0.034089549833843005,-0.048217569711315716,-0.5203780722933604,0.005837345569368418,0.005952300706494635,0.0039216862224773705,0.012635935376214082,-0.006739717835475523,0.02540965529590636,-0.010989795627868483,0.0017992371574164136,-0.0634232733033323,0.010275215853424467
2002-08-23 00:00:00,0.8242494612514113,-0.021299010277150032,-0.046728633928184146,-0.0023656787018058872,0.011129678430012377,0.02297474486184179,-0.18480190236766308,-0.03512210578142371,-0.047656640879159884,-0.5242679499915244,0.006214117831137087,0.005357947694315296,0.0032034712722242287,0.010503853386815136,-0.006698061619906534,0.029024702398527485,-0.011809536222512847,0.0029123279924598983,-0.05909290225197638,0.0094779710409602
2002-08-26 00:00:00,0.8246706552060902,-0.021072183330474115,-0.048217858782727656,-0.0008475470333966784,0.011312032880600995,0.023089773284338762,-0.1865753412454454,-0.03402625751456995,-0.04726004633148716,-0.5226997535972003,0.006479239604821269,0.005442269560053419,0.003450956057883925,0.010822823838864064,-0.006071844487310327,0.028568363947086086,-0.01172337446990328,0.0024588470299645223,-0.06167301003124234,0.008372648641228286
2002-08-27 00:00:00,0.8239555446926072,-0.02029595205189394,-0.04732732306063161,-0.001942080241616656,0.011045050910464815,0.0232794077607062,-0.18653170825430773,-0.03435536767539608,-0.04763679099946566,-0.5238699417585341,0.006871011930500628,0.005726789607607781,0.004383761987472354,0.009588125826361822,-0.006778510126777385,0.029775493105190485,-0.013043002293269355,0.0031105805410620944,-0.06103590460347791,0.008096445151703806
2002-08-28 00:00:00,-0.8138410686207296,0.011521312721456511,0.03586292703354376,0.007101176621992347,-0.011980156192043859,-0.020034342886472656,0.15204135592783957,0.029703417066427693,0.046145930551544936,0.5507623956134177,-0.005711335576048195,-0.0063887969446589695,-0.0013442324454150945,-0.007167616328806272,0.00783967582974393,-0.02707391304125433,0.015123195664016275,-0.0030984933635036307,0.07053401770056983,-0.006821617139077217
2002-08-29 00:00:00,-0.8010355390940312,0.0020332590376301862,0.03776585572575902,-0.0034410731477410583,-0.00968114762272735,-0.016490263063594864,0.12169485092999022,0.023556529294993862,0.04779384758883492,0.5773916779521874,-0.006141248776356283,-0.005304089446268848,1.913012999174568e-5,-0.000535998236940477,0.0029250990005143165,-0.022001845616903798,0.01272428423477514,0.0003669564430369976,0.068889597469667,-0.006134834521268848
2002-08-30 00:00:00,-0.8010894049095424,0.002313633495870049,0.03732973873537386,-0.0032518476807433735,-0.010008709525553619,-0.016297467814969303,0.12084173953094762,0.02230645447486728,0.048821523544074624,0.5774120824846699,-0.00612871814670943,-0.005073580913052477,-0.0007640098849362523,-0.0010241086795449023,0.002582515102384734,-0.021405915704794398,0.012694422257263726,0.00038577700331095775,0.06978874846251348,-0.005514036943922183
2002-09-02 00:00:00,-0.8011420626631383,0.00228646483039302,0.037461502784404355,-0.0032640954522333634,-0.009864329941507932,-0.016418699202533665,0.12007127318210056,0.022416754510112033,0.04918932745849991,0.5774589052837487,-0.00613746360109025,-0.005127193648820519,-0.000923213693425351,-0.0011185057410415256,0.0026412703162130794,-0.021530397707832324,0.011389785413871725,0.0005028554643143439,0.06990852213095766,-0.005787549484253293
2002-09-03 00:00:00,-0.8018568388307569,0.006010880517289263,0.03457930168308283,0.0015524103840391448,-0.009303673582640407,-0.015050932501048941,0.11932318695325864,0.019692268722615903,0.04513412638710855,0.5768540200600427,-0.006919776558178194,-0.006555823154678357,-0.002927862044640357,-0.004198872165040092,0.003869317095412458,-0.02211610088247363,0.01126101615642556,0.0024790767019875048,0.07250299719496683,-0.006632846702556278
2002-09-04 00:00:00,-0.8007300195449074,0.005525700598899064,0.032484480833880156,0.0029939337568606617,-0.008586885407777037,-0.013915204452936876,0.11758723393093332,0.018177644824972652,0.04361463471136711,0.5790397127187982,-0.007073102731941748,-0.006801115105501081,-0.0033072295819599265,-0.004650867562537853,0.0036382272671153315,-0.022686413004715147,0.010271943305040353,0.002240498201566214,0.07290940676955053,-0.006312178357828126
2002-09-05 00:00:00,-0.7997982636101507,0.005062720764820672,0.03485658338582629,0.0013360356968606935,-0.007034903804458002,-0.01364768390463663,0.11534110263123246,0.018183872827098727,0.041757395656369295,0.5808302778961786,-0.007987412243211749,-0.006694827788128172,-0.0011985086898114589,-0.0042386368116719,0.004159405368021681,-0.02363183344345018,0.010711945965679393,0.002107021279999304,0.07247814534487831,-0.005179075124368157
2002-09-06 00:00:00,-0.7998195591471843,0.005526345922333975,0.03454424616176871,0.0022260449390734266,-0.006339308582908036,-0.013122292482098286,0.11584436506606849,0.018056207320983758,0.041183746274495864,0.5808506412121294,-0.007996245480670783,-0.006561704043062487,-0.000825015416131808,-0.004165902684486453,0.004706196687650752,-0.024645323315049372,0.01030039849452884,0.002350924568916184,0.07160203839788919,-0.004993024720099005
2002-09-09 00:00:00,-0.798327194039545,0.004818359914731285,0.03372230064573942,0.003661884061762946,-0.0060014944350990015,-0.01408881421966969,0.10849054380966215,0.018975625368100518,0.04149186263843123,0.5841472187949379,-0.007974152018998478,-0.00698273133111648,-0.00103273126441384,-0.004508674650739911,0.0053738567126866855,-0.02460511532633806,0.010890474920947578,0.0019428690645022298,0.07259112467341357,-0.005065552497755758
2002-09-10 00:00:00,-0.8085632580721523,0.002576228717470319,0.02293373252709175,0.012167534225758128,-0.005357058736168548,-0.013384504809145027,0.13112489795907745,0.012706212451720364,0.05334931633958963,0.5642117380045494,-0.0085763168052037,-0.007385257237894519,-0.0013244299247466562,-0.003410901089449525,0.008506529573359348,-0.023896308879937364,0.004737813209231586,0.0040788107785673655,0.07695643564342064,-0.007382166658329132
2002-09-11 00:00:00,-0.8060261372645655,0.0004751247702525774,0.016783485012016465,0.018803072665389726,-0.0084569153789738,-0.013720139716863818,0.11981923672661986,0.013430999747904904,0.049503568201060416,0.5685168176389829,-0.007514071421496802,-0.008420388190234092,-0.00821025365850852,-0.005638469855318722,0.004861431783494031,-0.023409813035697304,0.00865249566713175,0.0012838983442859716,0.09108285583598802,-0.007536770567858809
2002-09-12 00:00:00,-0.8085850557772655,-3.436347254731631e-5,0.014783306738153583,0.019523589309177525,-0.009305112165870627,-0.011142568878784502,0.13032761718965155,0.015659035381069483,0.04701061823034212,0.5630211635147735,-0.00735248836258676,-0.008472925885381066,-0.008603571239549773,-0.005129293946671845,0.0023050725006911535,-0.023875952756783204,0.008297507223375354,0.002632084800556298,0.08956239877608116,-0.006904408393769373
2002-09-13 00:00:00,-0.8089003627430122,-0.0007001786391775955,0.014389603600641301,0.019900860436063178,-0.00829311217269546,-0.010560857154893417,0.13128095135663947,0.01394720636985021,0.048857958979293896,0.562252091599465,-0.007190714438118206,-0.008209527746261585,-0.008100296397663083,-0.005296905180084809,0.0026539704806512743,-0.02554906929175043,0.008287274881415861,0.002889296051144701,0.08917802027087272,-0.007088980986317277
2002-09-16 00:00:00,-0.8117509162050541,0.00197118014757236,0.013433777004440373,0.023351066735074998,-0.007763569678959623,-0.011171229401807335,0.13683501504403464,0.01512512570316471,0.0477516424522011,0.556603415523754,-0.007539835712353098,-0.008554859022146364,-0.00835763463463128,-0.005246327471603637,0.003321768788664666,-0.02622195014763032,0.008151674330813052,0.002613596912480058,0.08975401019934688,-0.007105458147014577
2002-09-17 00:00:00,-0.8128440792165536,0.0007891423029762201,0.01180536786774277,0.024428800490062734,-0.00656916347197746,-0.011829977798580079,0.14012301337806626,0.015018231517073682,0.047845023600402034,0.5539339979651641,-0.006781123379189605,-0.008672224913161272,-0.008312717028430575,-0.005814453873715767,0.0035994929852291493,-0.026895357921648023,0.009129662861563881,0.0035807078520312483,0.09093235083593856,-0.006880173142355095
2002-09-18 00:00:00,-0.8139747208086534,0.0024503888734589974,0.011868933771501056,0.02506497656512295,-0.00618361051228615,-0.012344314128963092,0.14397130682405734,0.01532436953074666,0.04702483963397117,0.5513814960020285,-0.006619828598737452,-0.008371894211298695,-0.009048618231558461,-0.004923924367936323,0.004017624644387461,-0.02742180270601353,0.008923337007605585,0.004424691773918049,0.09028327056837507,-0.0067483272195334055
2002-09-19 00:00:00,-0.8141510503063402,0.005701335999718615,0.012747712323848331,0.025606978513930845,-0.004453571653414701,-0.013132529440825415,0.14434738269069777,0.01659325360009238,0.04499783385548724,0.5515744386113344,-0.007824557026267356,-0.008310650241516199,-0.008749824057253712,-0.0020310103898308826,0.0033316589984168157,-0.028270218015094977,0.009946252545924609,0.005973451867526482,0.08693862545264572,-0.005491694080557961
2002-09-20 00:00:00,-0.8139813052806386,0.00752034901547205,0.01085511966425664,0.025745565193139967,-0.00753793383926829,-0.011648154785762158,0.14429033522430626,0.02046492894019679,0.04073190850331321,0.5522796316064397,-0.007823897516148747,-0.007574017566898509,-0.007811736144719826,-0.004571031561274981,0.002772174421984532,-0.026965396332225573,0.010054646300738757,0.004418035141914413,0.0861725935425358,-0.0035598095324400505
2002-09-23 00:00:00,-0.8158607511494477,0.011123346201132867,0.012637608001241883,0.025598810405845468,-0.008982252580624794,-0.010137613783103586,0.1471010212214207,0.02339586161925035,0.036953523350306786,0.5490329925848175,-0.008269520095024149,-0.006932341970108888,-0.006472695820822688,-0.0038576497000101656,0.003605618259896726,-0.02357322112848465,0.009404748622898066,0.002313926274329541,0.08613674403450973,-0.0022180929788434226
2002-09-24 00:00:00,-0.8163974289654855,0.014936373075665976,0.014567955680778656,0.023525390669724366,-0.010394175541137612,-0.010109828420265088,0.14279254563305877,0.022228656206316776,0.03790282764110578,0.5487152254461916,-0.008258754199418102,-0.007834220842032093,-0.006820342352609872,-0.0037413388924067703,0.0035240213688137005,-0.024287758612768995,0.012249673207141676,0.005773871178693855,0.08891989031870098,-0.0021975016122419786
2002-09-25 00:00:00,-0.8167152928652502,0.014258343810035046,0.014334990013619521,0.023075479196494955,-0.010933911336863056,-0.010592446104534178,0.14215158318468554,0.02325053504268182,0.03878027062410512,0.5481378185114245,-0.008434128124221878,-0.007879251095633743,-0.006725111689355939,-0.0041291791863631855,0.0030448109028494152,-0.023885482900451276,0.012298898181769508,0.005498532164098038,0.09019683981442224,-0.0020553278936689496
2002-09-26 00:00:00,-0.81532626065802,0.012327242551937012,0.015468467863736665,0.021193225127252045,-0.010359381000710238,-0.010232261206792988,0.13857233850143347,0.022475064281726576,0.038815603106599206,0.55097505224182,-0.007875392476367971,-0.008079102269810233,-0.006529265401551548,-0.0023025638410506047,0.0026042948958992576,-0.02382082490201399,0.013636547763803927,0.005506676813024216,0.0918323864440509,-0.002048855033279998
2002-09-27 00:00:00,-0.8165701602726668,0.012871476195576326,0.014298967572452005,0.022466333396133346,-0.01081810376147889,-0.009966724446171828,0.13956431426601598,0.024375873326658117,0.03935491641033059,0.5486793691336269,-0.007941042457634481,-0.008012107076764486,-0.006492712488292501,-0.0020479959324809227,0.002967837623588477,-0.02345859967328775,0.013774576730539733,0.005561943822228868,0.09216883785919384,-0.001791052763614145
2002-09-30 00:00:00,-0.8128162187072488,0.011869427573712288,0.010024485712876265,0.02574482515670974,-0.010332495579948892,-0.00820860226794701,0.1280148178286642,0.025879840013887878,0.0376490876751962,0.5571604353540675,-0.008453682848778978,-0.00806023887576789,-0.006089356281426754,-0.0038874620009793637,0.0021875479940374424,-0.023414598841955278,0.013738951468791507,0.005212788604808553,0.09158609396854388,0.0017666132731240921
2002-10-01 00:00:00,-0.8124639230187944,0.012488427876771457,0.015557947796332919,0.025133313133095456,-0.010717631530094349,-0.008505381391743526,0.13217923289681088,0.02597443936905911,0.032910978296318144,0.5574076752208793,-0.008323299905643637,-0.0075972190824303695,-0.004048100646023324,-0.0013163099092222408,0.0017525763715826297,-0.022589095350273106,0.013971491404999719,0.0049230038745585875,0.08873170913411821,0.0013387719644820566
2002-10-02 00:00:00,-0.8136456218388164,0.012855296861523147,0.016216536531365358,0.02507782686823473,-0.011032684007456786,-0.008371921675318389,0.13608849301180573,0.025712647451445372,0.03266765845969609,0.5547306673448632,-0.007813328237529739,-0.00744829275976054,-0.004726984216709008,-0.0016111489382615238,0.0023611196438572263,-0.022343165061675496,0.013745489603393113,0.005045921078905922,0.0888608789912806,0.0006637118960834973
2002-10-03 00:00:00,-0.8145980211607122,0.013198001149545724,0.015001592421022676,0.02630724984303868,-0.010920188023931104,-0.008494919091702559,0.13778737452842582,0.026155532551765275,0.03337678009617673,0.5528253040472008,-0.007740385788085257,-0.0077182372202422075,-0.004979740382409142,-0.0021495151789584985,0.0017519860141783448,-0.022514648602382697,0.01365340148409654,0.005051333614194041,0.08875165497884262,0.0006125391101119738
2002-10-04 00:00:00,-0.8143887124542543,0.012788742192092473,0.015049517374151763,0.02561450498514411,-0.010969352462576576,-0.008243626914149524,0.13725211391254705,0.026440115866282504,0.03264229051333545,0.5532154055999632,-0.007501130660190857,-0.007794243772155774,-0.005019301582154419,-0.0018578060726491957,0.0015706736637852887,-0.02234543307736949,0.013636035095404073,0.004988540709436603,0.08960052814049628,0.0002061576999693943
2002-10-07 00:00:00,-0.8145827446831162,0.01266820483324832,0.015188101852296021,0.02527367543483347,-0.010743518163312024,-0.008102943112040083,0.1373424953386235,0.02636210251825119,0.03261030742935571,0.5529176049076688,-0.007447219165006047,-0.0077447296950658995,-0.004977351549645355,-0.0018544269066182312,0.001472050793928155,-0.02212320544871034,0.013619222113210316,0.004950462486396925,0.08977431445591776,0.00020835842107249595
2002-10-08 00:00:00,-0.8139429293408221,0.01111087972068231,0.014437756481507205,0.025128539106114484,-0.009712840763375266,-0.008093364188307802,0.1353870769105021,0.025704038276060624,0.03372523889941008,0.5543142827156543,-0.0070634582574773674,-0.00764400104678482,-0.004690536369370814,-0.001572345507516698,0.0017875954946550594,-0.022803126124999906,0.013483638130167435,0.005186270867540102,0.09009197728019104,0.0006349416868166851
2002-10-09 00:00:00,-0.815177264729492,0.011293732090088549,0.010950956989582802,0.026903337132088048,-0.01005716778402789,-0.0062012851164113016,0.13624441152843134,0.026304680591128136,0.03318551203308316,0.551786301677003,-0.006615428628044501,-0.0075807783696844235,-0.0047358702203073935,-0.0013912887469812105,0.002525476990367599,-0.02258968531144265,0.013763906914050949,0.004287761668059303,0.09327995757595382,0.00019393445716133634
2002-10-10 00:00:00,-0.8158590899268701,0.0111741245910702,0.010479645703007544,0.027572018150238256,-0.009514116407027817,-0.005755810466088904,0.13717299730897803,0.025961063203966475,0.03286229870081339,0.5501670484488242,-0.006925588685868389,-0.007688623985723888,-0.0050298864632673385,-0.0014880781160026765,0.002253498229697207,-0.0238933796300572,0.014570709558372023,0.005054015188208475,0.09514648633882312,-0.0001016154694016471
2002-10-11 00:00:00,-0.8157246661501824,0.011258697441338894,0.011018366822511914,0.027167777411971246,-0.009474050102385098,-0.006080310276970782,0.13569990997323153,0.02515778503792053,0.03310135550978467,0.5506479098264485,-0.007063102560994969,-0.007617556750747014,-0.005308244530698697,-0.002069876819858603,0.0021086269216920826,-0.02344173140101098,0.014134543034662377,0.0051972722414977066,0.09593024585087649,-0.0005863883964125748
2002-10-14 00:00:00,-0.8161130176201625,0.011929309921791142,0.011178348613906257,0.02674440089642459,-0.009695580786740932,-0.005999841278122718,0.13650371661831917,0.02538708363412942,0.03295180382422676,0.5498960196497196,-0.006889540750244655,-0.007938271223025956,-0.004889401728793673,-0.001872857182411522,0.0025786789168405055,-0.022906532896390525,0.014566171795201196,0.0036983140236128594,0.09592867919204236,-0.0006113512191906912
2002-10-15 00:00:00,-0.8154544925589797,0.010757214436680818,0.010823301763290091,0.027197151042074576,-0.009359430514886455,-0.00606935167274994,0.13459788212714519,0.026016949033698944,0.03258100058490755,0.5511837216695116,-0.007029909714240475,-0.00815731950374943,-0.004916524681812931,-0.0020592783091397254,0.0026949063787702465,-0.02313239792546911,0.014668072049499927,0.004152363184193628,0.09674250600562055,-0.0004982878896481954
2002-10-16 00:00:00,-0.8157427416470046,0.011226277852869504,0.011307654155485444,0.02667003047956938,-0.009978630809980155,-0.005378416050148386,0.13339326204904392,0.026710797273638835,0.030632077849341063,0.5507911227030717,-0.006862684410021488,-0.008159143995460413,-0.005005865796394844,-0.0016659550692310135,0.002152947778723765,-0.022052285068877357,0.01408927987343325,0.0054209311695234685,0.09895265591528014,-0.001311106446634215
2002-10-17 00:00:00,-0.8152323398152703,0.01212773390669808,0.010743290782302461,0.027841100673364476,-0.010196520364669268,-0.0031323589763895404,0.13598355728435135,0.026247854732875837,0.027468080917200224,0.5512212371522216,-0.006409372169850257,-0.008239167732660632,-0.005964243184871168,-0.0006274105277616973,0.002174143245039931,-0.022506981526404395,0.014371689383389332,0.0057624796718786404,0.09781179316260724,-0.001370917990539183
2002-10-18 00:00:00,-0.8159431883686413,0.013420353334400503,0.011527161797096779,0.028089619066506012,-0.009995771391707403,-0.004079822591759919,0.136397287879258,0.026957399629982517,0.02777651916811069,0.5499739377413639,-0.006765396308386809,-0.008507991572393165,-0.006176926334954674,-0.0006320631487693393,0.0020557465378408194,-0.022689380595012684,0.014378963639416124,0.005484443109841423,0.09762121105180564,-0.0013700701644624256
2002-10-21 00:00:00,-0.8159124384093632,0.014954365542262649,0.01023400954131138,0.02992123947303535,-0.009901780295415247,-0.005208044217510924,0.13902053572020534,0.02767880437734898,0.027684895563240344,0.5497723566180096,-0.007228750128571258,-0.00834010225421062,-0.005537690843906817,-0.0013188105230879238,0.0023231917802432125,-0.025297766690563956,0.01320282069756202,0.006340011990794439,0.09385175665050412,-0.0026264243336405523
2002-10-22 00:00:00,-0.8170354820468115,0.015335883920879145,0.010467623473615947,0.029698559657490027,-0.00943991258108838,-0.005496041574290567,0.13927281539306705,0.028653690378818035,0.028773631841170433,0.5477640533200809,-0.007220560855785389,-0.007201625935291825,-0.005039348915896753,-0.0004146118992158637,0.0028427227088255267,-0.025048631071924975,0.013736980526957484,0.003983920744178027,0.09508407321588896,-0.002228804196365693
2002-10-23 00:00:00,-0.8171715729209567,0.015331309933944548,0.011987128729238586,0.029683801315649204,-0.00847607698687236,-0.006359435858752142,0.13790417084834075,0.028761878004487748,0.026373295614167375,0.5475196646968948,-0.007474376943375585,-0.007631968874823248,-0.0046195464903069985,-0.0006987691702490806,0.003288854507810154,-0.02559460434295259,0.013247940473365962,0.004756672029491392,0.0976442182585328,-0.0024405964870811902
2002-10-24 00:00:00,-0.816174854011935,0.014657363435533477,0.010879190421534353,0.030514784637432478,-0.008538565949808508,-0.005721017156404582,0.13577835122486692,0.028179477577127576,0.025983791283303137,0.5495360357608899,-0.00716238705162392,-0.007753829455634135,-0.004683852845832143,-0.0010026284576526018,0.0029145152472808376,-0.025590042414374778,0.013298281092201297,0.004033945255108234,0.09795949825827022,-0.0026224746097624806
2002-10-25 00:00:00,-0.8169165730225466,0.012818437849071829,0.010450799155191114,0.03091057861218329,-0.007113065939407956,-0.005943340932517978,0.1378601178438939,0.027761276257585885,0.02655653504506006,0.5479277192996502,-0.007686776670103427,-0.0068604024278465766,-0.004190646390099133,-0.0013905540692821308,0.0031235662546184578,-0.02486871647152606,0.012073287380694856,0.0056150455021142485,0.09843280125110467,-0.0024691501491906267
2002-10-28 00:00:00,-0.8169483536916674,0.012775777730852478,0.010325300024092758,0.030951232118639135,-0.006979226541157069,-0.00575972873375926,0.13813593471450777,0.02783526161769876,0.02589747265980348,0.5478665490748117,-0.007556048363827855,-0.006769355012094289,-0.0040533684589136795,-0.0013884696655782139,0.003141188558098095,-0.024838803481515084,0.011901580834551303,0.005457336106111568,0.09835920133767792,-0.0026168239926893117
2002-10-29 00:00:00,-0.8170204299798848,0.012506696567314901,0.009751225558616017,0.0307410703739976,-0.006801634284341357,-0.0057520937261599445,0.13731673445382458,0.027831437652385882,0.026423938691369192,0.547876595605685,-0.007503279050094479,-0.006758575097383657,-0.004136346528455889,-0.0017473321236638056,0.0032081733842855564,-0.024800746420489846,0.011931992923683257,0.005681673039575012,0.09887298997997077,-0.0025012815973904628
2002-10-30 00:00:00,-0.8165049964848388,0.01185624514545447,0.010559865790489259,0.03105134930035857,-0.008394314768506078,-0.004838480408726937,0.13215425692442773,0.026172491784588074,0.02724269535325899,0.5491251380583116,-0.007971567120139357,-0.006981633167819389,-0.004499682357378174,-0.0019928398631485073,0.0018041837114309983,-0.02313818399514676,0.01106637585687082,0.005381264290926443,0.10365173349624775,-0.0029793014180326816
2002-10-31 00:00:00,-0.8174860366642193,0.012734173856014053,0.009523111814566443,0.032615675660752595,-0.008443351134524268,-0.004624805975166912,0.1336320825290668,0.026213788587605674,0.02756946529667692,0.5471607513475474,-0.007940452422352931,-0.00706376824799832,-0.00453980177512725,-0.0023390180625154425,0.0028988568448970863,-0.023029734187947796,0.011243131529331435,0.005020134166653464,0.10382942993032772,-0.002765785732475834
2002-11-01 00:00:00,-0.8176774174429049,0.012876817420649112,0.009498452165013327,0.03183370215135878,-0.008761718448965616,-0.004001962773662788,0.13382683324945743,0.026283686303852624,0.027307493129548735,0.5468126229664528,-0.007722323270297207,-0.007154668948656351,-0.005364480448944088,-0.0026137831944110443,0.0024572382195303007,-0.022721212641500278,0.011131804986923094,0.005108380915478963,0.10423034220505761,-0.002922536519612535
2002-11-04 00:00:00,-0.81955032591447,0.014556144675197058,0.004902039288760873,0.03592261237465372,-0.00797689184144905,-0.0032251030276002554,0.13461688262905763,0.027843427424054962,0.027184689986820096,0.5430183936373415,-0.007763179975201993,-0.006910192154895132,-0.006020267731829336,-0.0031672895538918666,0.003038543617967071,-0.023329838973495436,0.010886889288079625,0.005152285317921831,0.10661656300452567,-0.0034600487424699677
2002-11-05 00:00:00,-0.8212846792981814,0.01067774388573911,0.004075711715777218,0.037308576196206145,-0.008137297744271382,-0.002512786096541028,0.14249209833087595,0.027839287662459543,0.02620868917038341,0.5376830254562237,-0.008577334980262785,-0.006794336905356307,-0.006827478374092588,-0.0019994330135935726,0.0036198176495838503,-0.02330575124877338,0.011387951179971479,0.006465893959584284,0.11001993748354567,-0.004994817591995931
2002-11-06 00:00:00,-0.821190883099454,0.010521689089569741,0.004325626380636542,0.03689900069909995,-0.008321285257076969,-0.0023512669287596225,0.1422797001259768,0.02784156853330122,0.026488160627034477,0.5380427151283169,-0.008685125706988442,-0.006345587204295211,-0.006953101010200323,-0.002155516803748113,0.0029604969818937746,-0.022922402979717097,0.011623927483166097,0.006544676856295714,0.1093403043233343,-0.005780534799044966
2002-11-07 00:00:00,-0.8217353615329124,0.011175334443506046,0.005074798102988075,0.03578387406504693,-0.008477768621277748,-0.0027661479608406987,0.14287575289422466,0.027870880106219867,0.027135881040185772,0.5370400403952692,-0.008902963326335927,-0.006319748042550349,-0.006710768807776164,-0.002204241622025774,0.0031387365349367273,-0.022701987696196073,0.011560664899255321,0.006693721795307892,0.10953233053423375,-0.005621663649248013
2002-11-08 00:00:00,-0.8239659756485506,0.012524111652452596,0.002595541843986013,0.038817123843575066,-0.008217874777566248,-0.0025743956782581373,0.14809676149654094,0.027353559507042928,0.026864444506999957,0.5312913794553309,-0.008588747531120869,-0.007216730469361065,-0.007606514953227658,-0.002267685536944418,0.003308814483640554,-0.02356002814153715,0.012111594834378256,0.008141239184876494,0.11250616558352396,-0.00608064194554898
2002-11-11 00:00:00,-0.8251000957036935,0.012473136162337195,0.0016945816173929845,0.03950792120728416,-0.007466092763010149,-0.002840644056783189,0.14981694817809157,0.026735828757199875,0.029299848335869016,0.5288285082083332,-0.008632315749785471,-0.007820530326215972,-0.007210698985179745,-0.002285133111595325,0.0035708732805997522,-0.02473517384108881,0.01245746038799811,0.008242900584172718,0.11256041480317647,-0.006184233034651863
2002-11-12 00:00:00,-0.8248208156243982,0.011860840318633992,0.0014694950612341995,0.03953563157793009,-0.007861830813834833,-0.0021930463743937527,0.14834922916835439,0.026063180712611482,0.029574296068548556,0.5296147919886789,-0.008676527440434552,-0.00788748080705572,-0.00667440944015428,-0.0027194727916836706,0.0030075580415444845,-0.023920637078321795,0.012512383394496306,0.008005243420599453,0.11315574459318088,-0.007021599860648276
2002-11-13 00:00:00,-0.8241364642519061,0.012162881014868565,-0.0005224981538205567,0.04231198184934303,-0.008337075585203038,-0.001434373768900911,0.1475494387648575,0.025557869962195466,0.028310608805846627,0.5306343126896051,-0.008812545739559786,-0.007888968418220395,-0.007781304612177291,-0.0023971529811277273,0.0035507176736831103,-0.023056368703347787,0.012530454108569015,0.007995334578718073,0.1138378120840143,-0.0077669103648431055
2002-11-14 00:00:00,-0.8239067225454442,0.014210119224128626,-0.0038143434351569014,0.04328714469184919,-0.00830875948431696,0.00040290599356789664,0.1444267195208123,0.024966052926573813,0.02899112273818351,0.5316064301366579,-0.009004648258356455,-0.008003262147506567,-0.008676508620042128,-0.0027204075804038302,0.0017248397929674718,-0.022570490430638798,0.011864126678739562,0.007788534857193542,0.11437787222218368,-0.008127816463795498
2002-11-15 00:00:00,-0.8266291318489938,0.014100287059661099,-0.0025186948695160513,0.04440056318585355,-0.006521343753130293,-0.0015247955354381858,0.1544249299370591,0.025039021730373597,0.026805910692579787,0.5241897325748759,-0.006173339013479388,-0.008731947324295665,-0.00868014327001923,-0.0020161223251608934,0.003935610065626978,-0.023689489001174034,0.010448154363004078,0.008270076053029173,0.1160270547945449,-0.009226388226794141
2002-11-18 00:00:00,-0.8281235170850646,0.015665430362016508,-0.0017181029294744202,0.043004160378209554,-0.007005371714808362,-0.002168120555353599,0.15479252757216086,0.02572434726023247,0.02850277812988314,0.5214320669885416,-0.006532226542628001,-0.008753717188562854,-0.008519887503068431,-0.002517929517220144,0.0033978330677128417,-0.02311058504466907,0.009796583681279747,0.008984623065959551,0.11714663526414548,-0.009474731011306171
2002-11-19 00:00:00,-0.8278417030486116,0.017103643657067236,-0.004533991414520079,0.04551123797323899,-0.008065250353845047,-0.0007718605550936439,0.1558714896048534,0.026256220531281876,0.025462387573476297,0.5214081492367167,-0.0066551987256087035,-0.008672878081816587,-0.008627254964383567,-0.0031041370263923257,0.003987444266364512,-0.02326142784322401,0.010052454122013837,0.00897006551748767,0.11704865509237629,-0.009248433982658438
